NameVacancy,Salary
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Парикмахер-универсал,Торговый представитель,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst,Game Analyst,HR Assistant,Junior Data Analyst","45 000-95 000 руб.,от 45 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
NameVacancy,Salary
"Оператор call-центра / Специалист по переговорам,Парикмахер-универсал,Специалист по развитию корпоративных клиентов (оптоволокно),Front-end developer (AngularJS),Менеджер по подбору персонала,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst","30 000-40 000 руб.,45 000-95 000 руб.,от 30 000 руб.,от 1 500 USD,25 000-35 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Оператор call-центра / Специалист по переговорам,Парикмахер-универсал,Специалист по развитию корпоративных клиентов (оптоволокно),Front-end developer (AngularJS),Менеджер по подбору персонала,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst","30 000-40 000 руб.,45 000-95 000 руб.,от 30 000 руб.,от 1 500 USD,25 000-35 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Оператор call-центра / Специалист по переговорам,Парикмахер-универсал,Специалист по развитию корпоративных клиентов (оптоволокно),Front-end developer (AngularJS),Менеджер по подбору персонала,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst","30 000-40 000 руб.,45 000-95 000 руб.,от 30 000 руб.,от 1 500 USD,25 000-35 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
"Оператор call-центра / Специалист по переговорам,Парикмахер-универсал,Специалист по развитию корпоративных клиентов (оптоволокно),Front-end developer (AngularJS),Менеджер по подбору персонала,Промоутер-консультант/продавец Xiaomi,Продавец-консультант салон связи Билайн,Начальник отдела продаж,Менеджер по продаже недвижимости,Агент по недвижимости (покупка, продажа),Продавец-консультант салона связи Билайн (г. Новочебоксарск),Продавец-консультант в салон связи Билайн,DevOps/Senior System Administrator,Интернет-маркетолог,Бухгалтер,SMM-, PR-менеджер,PHP-разработчик,PHP-разработчик/PHP-Developer,Менеджер по работе с крупными и ключевыми клиентами,Менеджер по продажам,Senior Software Engineer JavaScript,Data Analyst","30 000-40 000 руб.,45 000-95 000 руб.,от 30 000 руб.,от 1 500 USD,25 000-35 000 руб.,800-900 бел. руб.,от 27 000 руб.,от 3 000 бел. руб.,от 2 500 бел. руб.,от 1 800 бел. руб.,от 27 000 руб.,от 27 000 руб.,от 700 бел. руб.,от 50 000 руб.,3 500-4 500 USD"
